"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Category","Outler_Age"
"FDE40",15.6,"2",0.099061255,"5",63.7194,"OUT013",1987,"1","3","2",NA,"Food",30
"FDI02",15.7,"2",0.114797434,"4",110.8202,"OUT045",2002,"3","2","2",NA,"Food",15
"FDQ04",6.4,"1",0.0648003527697595,"6",39.5796,"OUT045",2002,"3","2","2",NA,"Food",15
"FDY14",10.3,"1",0.07043637,"5",265.3226,"OUT017",2007,"3","2","2",NA,"Food",10
"NCT54",8.695,"1",0.119535605,"10",96.6094,"OUT046",1997,"3","1","2",NA,"Non Consumable",20
"DRD25",6.135,"1",0.079418753,"15",111.886,"OUT017",2007,"3","2","2",NA,"Drinks",10
"DRE01",10.1,"1",0.167494193,"15",241.8512,"OUT045",2002,"3","2","2",NA,"Drinks",15
"FDJ12",8.895,"2",0.065346821,"1",209.2296,"OUT010",1998,"1","3","1",NA,"Food",19
"NCZ05",8.485,"1",0.058222587,"9",103.799,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"DRB25",12.3,"1",0.121615007,"15",108.7938,"OUT019",1985,"3","1","1",NA,"Drinks",32
"NCC31",8.02,"1",0.01991076,"10",157.1972,"OUT045",2002,"3","2","2",NA,"Non Consumable",15
"FDM16",8.155,"2",0.03362345,"6",75.5354,"OUT045",2002,"3","2","2",NA,"Food",15
"DRG11",6.385,"1",0.083968636,"8",105.9596,"OUT049",1999,"2","1","2",NA,"Drinks",18
"FDV24",5.635,"1",0.102772236,"1",148.705,"OUT027",1985,"2","3","4",NA,"Food",32
"FDV43",16,"1",0.076855628,"7",44.5086,"OUT046",1997,"3","1","2",NA,"Food",20
"FDG05",11,"2",0.088204994,"6",155.163,"OUT018",2009,"2","3","3",NA,"Food",8
"FDV23",11,"1",0.108134654131881,"2",123.9046,"OUT010",1998,"1","3","1",NA,"Food",19
"FDI58",7.64,"2",0.070992494,"14",92.012,"OUT018",2009,"2","3","3",NA,"Food",8
"FDQ11",5.695,"2",0.06808387,"2",257.9988,"OUT017",2007,"3","2","2",NA,"Food",10
"FDC05",13.1,"2",0.098306217,"6",197.4768,"OUT027",1985,"2","3","4",NA,"Food",32
"FDF40",20.25,"2",0.022493399,"5",247.8092,"OUT013",1987,"1","3","2",NA,"Food",30
"FDU02",13.35,"1",0.102929093,"5",227.9352,"OUT018",2009,"2","3","3",NA,"Food",8
"FDT32",19,"2",0.065579315,"7",186.5214,"OUT013",1987,"1","3","2",NA,"Food",30
"NCF06",6.235,"1",0.020312604,"10",260.9962,"OUT017",2007,"3","2","2",NA,"Non Consumable",10
"FDT46",11.35,"1",0.064299088571134,"14",51.3008,"OUT013",1987,"1","3","2",NA,"Food",30
"FDR58",6.675,"1",0.070167934,"14",91.5462,"OUT010",1998,"1","3","1",NA,"Food",19
"FDY04",17.7,"2",0.042476445,"6",162.321,"OUT046",1997,"3","1","2",NA,"Food",20
"FDT58",9,"1",0.086129035,"14",166.8816,"OUT045",2002,"3","2","2",NA,"Food",15
"FDE46",18.6,"1",0.015794211,"14",152.0366,"OUT049",1999,"2","1","2",NA,"Food",18
"DRH11",5.98,"1",0.075985352,"8",56.0614,"OUT017",2007,"3","2","2",NA,"Drinks",10
"DRI51",17.25,"1",0.04224163,"5",171.0764,"OUT046",1997,"3","1","2",NA,"Drinks",20
"FDC35",7.435,"1",0.123532514,"16",205.6638,"OUT017",2007,"3","2","2",NA,"Food",10
"FDP45",15.7,"2",0.030619053,"14",252.4724,"OUT035",2004,"3","2","2",NA,"Food",13
"FDC45",17,"1",0.0646622415558602,"7",169.1106,"OUT017",2007,"3","2","2",NA,"Food",10
"FDU01",20.25,"2",0.012019598,"4",184.0924,"OUT045",2002,"3","2","2",NA,"Food",15
"FDJ53",10.5,"1",0.119271136,"6",121.0098,"OUT010",1998,"1","3","1",NA,"Food",19
"FDJ46",11.1,"1",0.045076978,"14",173.6054,"OUT017",2007,"3","2","2",NA,"Food",10
"FDX07",19.2,"2",0.022899739,"7",185.095,"OUT013",1987,"1","3","2",NA,"Food",30
"NCI30",20.25,"1",0.059027151,"10",248.046,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"FDE47",14.15,"1",0.037725174,"16",123.9046,"OUT027",1985,"2","3","4",NA,"Food",32
"FDV48",9.195,"2",0.0648003527697595,"1",78.2644,"OUT045",2002,"3","2","2",NA,"Food",15
"FDN16",12.6,"2",0.109780112,"6",102.599,"OUT019",1985,"3","1","1",NA,"Food",32
"FDM52",15.1,"1",0.025971792,"6",146.2076,"OUT013",1987,"1","3","2",NA,"Food",30
"FDA32",14,"1",0.02994846,"7",217.3192,"OUT027",1985,"2","3","4",NA,"Food",32
"FDH05",14.35,"2",0.091427887,"6",231.6984,"OUT017",2007,"3","2","2",NA,"Food",10
"FDW25",5.175,"1",0.06259818,"4",87.1224,"OUT010",1998,"1","3","1",NA,"Food",19
"FDQ09",7.235,"1",0.058132207,"14",114.0834,"OUT046",1997,"3","1","2",NA,"Food",20
"NCM17",7.93,"1",0.119066863,"9",45.9086,"OUT010",1998,"1","3","1",NA,"Non Consumable",19
"DRM59",5.88,"1",0.003592093,"8",154.1998,"OUT046",1997,"3","1","2",NA,"Drinks",20
"FDV47",17.1,"1",0.053945046,"2",83.8566,"OUT027",1985,"2","3","4",NA,"Food",32
"DRE15",13.35,"1",0.017782033,"5",74.2012,"OUT035",2004,"3","2","2",NA,"Drinks",13
"FDS25",6.885,"2",0.234345616,"4",108.9228,"OUT010",1998,"1","3","1",NA,"Food",19
"NCZ05",8.485,"1",0.058369013,"9",104.499,"OUT018",2009,"2","3","3",NA,"Non Consumable",8
"NCV05",10.1,"1",0.052891202,"9",154.7656,"OUT019",1985,"3","1","1",NA,"Non Consumable",32
"DRM37",15.35,"1",0.096397813,"15",196.5768,"OUT046",1997,"3","1","2",NA,"Drinks",20
"FDV58",20.85,"1",0.120663214,"14",194.2452,"OUT027",1985,"2","3","4",NA,"Food",32
"FDN22",18.85,"2",0.0643032613957621,"14",252.6724,"OUT027",1985,"2","3","4",NA,"Food",32
"NCO06",19.25,"1",0.108198392,"10",32.4558,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"FDT56",16,"2",0.202387387,"7",59.5246,"OUT019",1985,"3","1","1",NA,"Food",32
"FDM02",12.5,"2",0.073673697,"4",88.1198,"OUT013",1987,"1","3","2",NA,"Food",30
"FDA09",13.35,"2",0.149366403,"14",180.566,"OUT046",1997,"3","1","2",NA,"Food",20
"NCC06",19,"1",0.026981264,"10",126.5336,"OUT035",2004,"3","2","2",NA,"Non Consumable",13
"NCL54",12.6,"1",0.082882475,"10",176.1054,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"NCB55",15.7,"1",0.161571797,"10",59.2562,"OUT017",2007,"3","2","2",NA,"Non Consumable",10
"FDB12",11.15,"2",0.105903322,"1",105.1648,"OUT017",2007,"3","2","2",NA,"Food",10
"NCA54",16.5,"1",0.036698564,"10",178.9318,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"NCS38",8.6,"1",0.090331655,"10",115.8176,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"FDC02",21.35,"1",0.068929478,"4",259.6278,"OUT049",1999,"2","1","2",NA,"Food",18
"FDK44",16.6,"1",0.214004545,"7",173.6738,"OUT019",1985,"3","1","1",NA,"Food",32
"FDE16",8.895,"1",0.026338733,"6",207.2954,"OUT035",2004,"3","2","2",NA,"Food",13
"NCS05",11.5,"1",0.020974105,"9",132.3942,"OUT035",2004,"3","2","2",NA,"Non Consumable",13
"FDZ59",6.63,"2",0.104232541,"1",166.75,"OUT045",2002,"3","2","2",NA,"Food",15
"FDI20",19.1,"1",0.038781892,"7",212.8586,"OUT017",2007,"3","2","2",NA,"Food",10
"FDQ14",9.27,"1",0.06178729,"5",150.805,"OUT046",1997,"3","1","2",NA,"Food",20
"FDF53",20.75,"2",0.084079477,"6",181.2318,"OUT017",2007,"3","2","2",NA,"Food",10
"FDW25",5.175,"1",0.037610496,"4",85.0224,"OUT017",2007,"3","2","2",NA,"Food",10
"NCQ43",17.75,"1",0.186296103,"12",108.1912,"OUT010",1998,"1","3","1",NA,"Non Consumable",19
"FDX52",11.5,"2",0.041967613,"6",192.282,"OUT013",1987,"1","3","2",NA,"Food",30
"FDE28",9.5,"2",0.132815802,"6",228.3668,"OUT045",2002,"3","2","2",NA,"Food",15
"FDN15",17.5,"1",0.016828712,"11",138.418,"OUT017",2007,"3","2","2",NA,"Food",10
"FDO28",5.765,"1",0.072707309,"6",119.3098,"OUT017",2007,"3","2","2",NA,"Food",10
"FDQ33",13.35,"1",0.091392132,"14",151.1708,"OUT045",2002,"3","2","2",NA,"Food",15
"FDM22",14,"2",0.070228698,"14",54.264,"OUT010",1998,"1","3","1",NA,"Food",19
"FDJ03",12.35,"2",0.072804407,"5",48.5692,"OUT017",2007,"3","2","2",NA,"Food",10
"FDI16",14,"2",0.136051058,"6",53.564,"OUT045",2002,"3","2","2",NA,"Food",15
"FDI09",20.75,"2",0.128711271,"13",240.488,"OUT027",1985,"2","3","4",NA,"Food",32
"FDX55",15.1,"1",0.055159959,"7",217.8166,"OUT013",1987,"1","3","2",NA,"Food",30
"FDS23",4.635,"1",0.140206849,"2",128.1994,"OUT027",1985,"2","3","4",NA,"Food",32
"DRC12",17.85,"1",0.037903586,"15",191.7188,"OUT045",2002,"3","2","2",NA,"Drinks",15
"FDH41",9,"1",0.0635953402378303,"6",215.8534,"OUT049",1999,"2","1","2",NA,"Food",18
"FDN01",8.895,"1",0.072338526,"3",174.837,"OUT013",1987,"1","3","2",NA,"Food",30
"FDV55",17.75,"1",0.05518512,"7",143.7444,"OUT045",2002,"3","2","2",NA,"Food",15
"NCJ19",18.6,"1",0.118081664,"12",56.3588,"OUT013",1987,"1","3","2",NA,"Non Consumable",30
"NCY29",13.65,"1",0.129274071,"9",55.993,"OUT010",1998,"1","3","1",NA,"Non Consumable",19
"FDP03",5.15,"2",0.061426289,"11",122.7388,"OUT018",2009,"2","3","3",NA,"Food",8
"FDZ52",19.2,"1",0.100277478,"6",110.4886,"OUT045",2002,"3","2","2",NA,"Food",15
"FDH31",12,"2",0.108134654131881,"11",101.2042,"OUT010",1998,"1","3","1",NA,"Food",19
"FDQ19",7.35,"2",0.014423645,"7",241.3512,"OUT018",2009,"2","3","3",NA,"Food",8
"FDS15",9.195,"2",0.07804584,"11",105.8596,"OUT035",2004,"3","2","2",NA,"Food",13
"FDN32",17.5,"1",0.015648384,"7",182.5266,"OUT017",2007,"3","2","2",NA,"Food",10
"FDH32",12.8,"1",0.07617829,"7",98.541,"OUT049",1999,"2","1","2",NA,"Food",18
"FDF33",7.97,"1",0.021657301,"13",109.5596,"OUT017",2007,"3","2","2",NA,"Food",10
"FDJ22",18.75,"1",0.052810244,"14",190.3504,"OUT046",1997,"3","1","2",NA,"Food",20
"FDG56",13.3,"2",0.119596939,"7",62.4536,"OUT010",1998,"1","3","1",NA,"Food",19
"FDC05",13.1,"2",0.098784586,"6",195.8768,"OUT046",1997,"3","1","2",NA,"Food",20
"FDK09",15.2,"1",0.091686939,"14",227.4352,"OUT013",1987,"1","3","2",NA,"Food",30
"NCV29",11.8,"1",0.022889828,"9",176.6686,"OUT045",2002,"3","2","2",NA,"Non Consumable",15
"NCC43",7.39,"1",0.162450872,"10",250.5066,"OUT019",1985,"3","1","1",NA,"Non Consumable",32
"NCA42",6.965,"1",0.028592968,"10",156.7604,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"FDC10",9.8,"2",0.072877673,"14",118.5098,"OUT046",1997,"3","1","2",NA,"Food",20
"FDC16",11.5,"2",0.020552693,"5",87.654,"OUT013",1987,"1","3","2",NA,"Food",30
"NCL17",7.39,"1",0.067723308,"9",140.6812,"OUT013",1987,"1","3","2",NA,"Non Consumable",30
"FDA51",8.05,"2",0.164648458,"5",114.3518,"OUT035",2004,"3","2","2",NA,"Food",13
"FDW01",14.5,"1",0.06442287,"4",152.4682,"OUT017",2007,"3","2","2",NA,"Food",10
"NCF30",17,"1",0.126500085,"10",127.8362,"OUT045",2002,"3","2","2",NA,"Non Consumable",15
"FDN49",17.25,"2",0.125120258,"3",41.848,"OUT013",1987,"1","3","2",NA,"Food",30
"FDY20",12.5,"2",0.081918557,"7",89.8488,"OUT045",2002,"3","2","2",NA,"Food",15
"FDC15",18.1,"1",0.178329981,"5",156.5288,"OUT045",2002,"3","2","2",NA,"Food",15
"FDY24",4.88,"2",0.133493205,"1",53.3298,"OUT046",1997,"3","1","2",NA,"Food",20
"NCG43",20.2,"1",0.0646622415558602,"10",94.4462,"OUT017",2007,"3","2","2",NA,"Non Consumable",10
"FDA48",12.1,"1",0.114778465,"1",223.0114,"OUT013",1987,"1","3","2",NA,"Food",30
"NCF55",6.675,"1",0.021788889,"10",36.7874,"OUT017",2007,"3","2","2",NA,"Non Consumable",10
"FDL38",13.8,"2",0.014756014,"4",89.7172,"OUT049",1999,"2","1","2",NA,"Food",18
"NCQ29",12,"1",0.104654725,"9",258.7278,"OUT018",2009,"2","3","3",NA,"Non Consumable",8
"FDC34",16,"2",0.173736289,"14",156.7972,"OUT017",2007,"3","2","2",NA,"Food",10
"FDP36",10.395,"2",0.0643032613957621,"1",51.9008,"OUT027",1985,"2","3","4",NA,"Food",32
"FDN50",16.85,"2",0.108134654131881,"4",93.712,"OUT010",1998,"1","3","1",NA,"Food",19
"FDO23",17.85,"1",0.146655006,"2",94.4436,"OUT049",1999,"2","1","2",NA,"Food",18
"FDT56",16,"2",0.115496216,"7",58.2246,"OUT013",1987,"1","3","2",NA,"Food",30
"FDT13",14.85,"1",0.018481707,"4",188.5214,"OUT027",1985,"2","3","4",NA,"Food",32
"FDZ03",13.65,"2",0.07872111,"5",187.624,"OUT013",1987,"1","3","2",NA,"Food",30
"FDQ03",15,"2",0.13057987,"11",235.4248,"OUT010",1998,"1","3","1",NA,"Food",19
"FDU44",12.15,"2",0.058544215,"7",161.5552,"OUT045",2002,"3","2","2",NA,"Food",15
"FDD03",13.3,"1",0.079930344,"5",231.03,"OUT049",1999,"2","1","2",NA,"Food",18
"NCH30",17.1,"1",0.067098169,"10",112.286,"OUT013",1987,"1","3","2",NA,"Non Consumable",30
"FDS60",20.85,"1",0.054312176,"1",179.766,"OUT010",1998,"1","3","1",NA,"Food",19
"FDG08",13.15,"2",0.165359325,"7",171.6764,"OUT046",1997,"3","1","2",NA,"Food",20
"FDX38",10.5,"2",0.048479695,"5",47.5376,"OUT017",2007,"3","2","2",NA,"Food",10
"FDD22",10,"1",0.100213353,"14",113.5544,"OUT017",2007,"3","2","2",NA,"Food",10
"FDW51",6.155,"2",0.094581098,"11",211.456,"OUT013",1987,"1","3","2",NA,"Food",30
"FDL09",19.6,"2",0.128760294,"14",169.4816,"OUT017",2007,"3","2","2",NA,"Food",10
"FDZ60",20.5,"1",0.11960388,"1",107.9596,"OUT045",2002,"3","2","2",NA,"Food",15
"NCH07",13.15,"1",0.092667032,"10",159.1604,"OUT046",1997,"3","1","2",NA,"Non Consumable",20
"NCQ41",14.8,"1",0.019510678,"9",196.9794,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"FDW04",8.985,"2",0.057917007,"6",128.131,"OUT049",1999,"2","1","2",NA,"Food",18
"FDI08",18.2,"2",0.065976009,"7",249.0092,"OUT027",1985,"2","3","4",NA,"Food",32
"FDR19",13.5,"2",0.279650277,"7",147.3102,"OUT019",1985,"3","1","1",NA,"Food",32
"FDV13",17.35,"2",0.027610867,"4",86.0856,"OUT046",1997,"3","1","2",NA,"Food",20
"FDB52",17.75,"1",0.030607757,"5",256.6672,"OUT017",2007,"3","2","2",NA,"Food",10
"FDZ48",17.75,"1",0.075591785,"1",111.6544,"OUT027",1985,"2","3","4",NA,"Food",32
"NCO14",9.6,"1",0.029689961,"10",45.7086,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"FDZ50",12.8,"2",0.079010526,"5",184.5608,"OUT013",1987,"1","3","2",NA,"Food",30
"FDN27",20.85,"1",0.069268825,"11",116.9808,"OUT019",1985,"3","1","1",NA,"Food",32
"FDQ60",6.195,"2",0.109283423,"1",121.9098,"OUT013",1987,"1","3","2",NA,"Food",30
"FDR49",8.71,"1",0.140015944,"4",46.3376,"OUT017",2007,"3","2","2",NA,"Food",10
"DRJ35",10.1,"1",0.046358964,"8",62.3878,"OUT027",1985,"2","3","4",NA,"Drinks",32
"DRI49",14.15,"1",0.184545287,"15",82.1276,"OUT017",2007,"3","2","2",NA,"Drinks",10
"FDB47",8.8,"1",0.071833423,"14",210.0612,"OUT017",2007,"3","2","2",NA,"Food",10
"FDP37",15.6,"1",0.239530025,"3",126.4994,"OUT010",1998,"1","3","1",NA,"Food",19
"FDR26",20.7,"1",0.042903378,"5",176.2028,"OUT049",1999,"2","1","2",NA,"Food",18
"FDY31",5.98,"1",0.076272929,"7",145.7418,"OUT019",1985,"3","1","1",NA,"Food",32
"FDC11",20.5,"1",0.1420804,"16",89.5172,"OUT045",2002,"3","2","2",NA,"Food",15
"DRP47",15.75,"1",0.0646641146824417,"8",250.4382,"OUT035",2004,"3","2","2",NA,"Drinks",13
"NCY54",8.43,"1",0.1784187,"10",171.1422,"OUT018",2009,"2","3","3",NA,"Non Consumable",8
"FDR27",15.1,"2",0.096100432,"11",132.4942,"OUT046",1997,"3","1","2",NA,"Food",20
"FDQ21",21.25,"1",0.034007573,"14",122.8756,"OUT019",1985,"3","1","1",NA,"Food",32
"NCQ29",12,"1",0.104210426,"9",262.0278,"OUT035",2004,"3","2","2",NA,"Non Consumable",13
"FDJ02",17.2,"2",0.0642464577651515,"4",147.0418,"OUT046",1997,"3","1","2",NA,"Food",20
"FDE21",12.8,"1",0.023038155,"7",114.1492,"OUT018",2009,"2","3","3",NA,"Food",8
"FDM39",6.42,"1",0.053470662,"5",178.2002,"OUT046",1997,"3","1","2",NA,"Food",20
"FDZ01",8.975,"2",0.009110086,"4",101.799,"OUT017",2007,"3","2","2",NA,"Food",10
"NCB19",6.525,"1",0.090663534,"10",86.1882,"OUT018",2009,"2","3","3",NA,"Non Consumable",8
"FDU03",18.7,"2",0.091577922,"11",181.7292,"OUT046",1997,"3","1","2",NA,"Food",20
"FDP27",8.155,"1",0.119636353,"11",187.853,"OUT049",1999,"2","1","2",NA,"Food",18
"DRF01",5.655,"1",0.175435278,"15",145.4102,"OUT045",2002,"3","2","2",NA,"Drinks",15
"FDM03",12.65,"1",0.123222078,"11",107.6938,"OUT049",1999,"2","1","2",NA,"Food",18
"FDV01",19.2,"2",0.084950573,"4",155.7314,"OUT046",1997,"3","1","2",NA,"Food",20
"FDS16",15.15,"2",0.066176944,"6",146.076,"OUT046",1997,"3","1","2",NA,"Food",20
"FDO45",13.15,"2",0.0379456,"14",89.1856,"OUT035",2004,"3","2","2",NA,"Food",13
"NCX06",17.6,"1",0.015684078,"10",180.8976,"OUT035",2004,"3","2","2",NA,"Non Consumable",13
"FDP13",8.1,"2",0.134323555,"4",38.948,"OUT046",1997,"3","1","2",NA,"Food",20
"NCR38",17.25,"1",0.113980892,"10",252.4724,"OUT018",2009,"2","3","3",NA,"Non Consumable",8
"FDA01",15,"2",0.054333001,"4",57.5904,"OUT013",1987,"1","3","2",NA,"Food",30
"FDT26",18.85,"2",0.068337879,"5",118.044,"OUT017",2007,"3","2","2",NA,"Food",10
"FDD44",8.05,"2",0.078020807,"7",258.3646,"OUT027",1985,"2","3","4",NA,"Food",32
"FDB26",14,"2",0.031241476,"4",53.864,"OUT013",1987,"1","3","2",NA,"Food",30
"FDP45",15.7,"2",0.053620148,"14",250.4724,"OUT019",1985,"3","1","1",NA,"Food",32
"NCP55",14.65,"1",0.011190025,"12",56.5614,"OUT046",1997,"3","1","2",NA,"Non Consumable",20
"FDT23",7.72,"2",0.075154189,"2",77.7986,"OUT017",2007,"3","2","2",NA,"Food",10
"FDO51",6.785,"2",0.042067625,"11",41.4112,"OUT045",2002,"3","2","2",NA,"Food",15
"FDA44",19.7,"1",0.053222716,"7",57.293,"OUT046",1997,"3","1","2",NA,"Food",20
"NCJ31",19.2,"1",0.183397827,"12",239.9196,"OUT018",2009,"2","3","3",NA,"Non Consumable",8
"FDX37",16.2,"1",0.063157164,"4",99.47,"OUT045",2002,"3","2","2",NA,"Food",15
"NCD18",16,"1",0.0635953402378303,"10",229.3668,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"FDN40",5.88,"1",0.086038118,"6",154.0998,"OUT027",1985,"2","3","4",NA,"Food",32
"FDL33",7.235,"1",0.100527952,"14",194.9452,"OUT017",2007,"3","2","2",NA,"Food",10
"DRF48",5.73,"1",0.051791671,"15",188.4898,"OUT035",2004,"3","2","2",NA,"Drinks",13
"FDW08",12.1,"1",0.148353512,"7",105.128,"OUT035",2004,"3","2","2",NA,"Food",13
"FDX39",14.3,"2",0.049878516,"11",212.9586,"OUT018",2009,"2","3","3",NA,"Food",8
"FDB38",19.5,"2",0.0635953402378303,"4",161.392,"OUT049",1999,"2","1","2",NA,"Food",18
"FDY46",18.6,"1",0.048085022,"14",186.0898,"OUT018",2009,"2","3","3",NA,"Food",8
"NCB06",17.6,"1",0.082460079,"9",158.492,"OUT049",1999,"2","1","2",NA,"Non Consumable",18
"FDA34",11.5,"1",0.014857747,"16",172.808,"OUT035",2004,"3","2","2",NA,"Food",13
"FDA35",14.85,"2",0.053946745,"1",120.5072,"OUT045",2002,"3","2","2",NA,"Food",15
"FDQ07",15.1,"2",0.087390335,"7",219.1456,"OUT035",2004,"3","2","2",NA,"Food",13
"FDU32",8.785,"1",0.026020287,"7",122.1414,"OUT045",2002,"3","2","2",NA,"Food",15
"FDU26",16.7,"2",0.04258349,"5",121.1782,"OUT013",1987,"1","3","2",NA,"Food",30
"FDU13",8.355,"1",0.313934693,"4",146.5418,"OUT010",1998,"1","3","1",NA,"Food",19
"FDO09",13.5,"2",0.125250986,"14",263.691,"OUT035",2004,"3","2","2",NA,"Food",13
"FDW03",5.63,"2",0.042968607,"11",102.8306,"OUT019",1985,"3","1","1",NA,"Food",32
"FDB38",19.5,"2",0.027323943,"4",160.592,"OUT013",1987,"1","3","2",NA,"Food",30
"FDL26",18,"1",0.122509775,"4",154.8972,"OUT010",1998,"1","3","1",NA,"Food",19
"NCN43",12.15,"1",0.006773451,"12",123.673,"OUT045",2002,"3","2","2",NA,"Non Consumable",15
"FDH08",7.51,"1",0.017464427,"7",231.201,"OUT045",2002,"3","2","2",NA,"Food",15
"NCC31",8.02,"1",0.034790615,"10",157.5972,"OUT019",1985,"3","1","1",NA,"Non Consumable",32
"FDH14",17.1,"2",0.046799702,"4",139.5838,"OUT035",2004,"3","2","2",NA,"Food",13
"FDL40",17.7,"1",0.0646622415558602,"6",98.441,"OUT017",2007,"3","2","2",NA,"Food",10
"FDD20",14.15,"1",0.020710606,"7",122.9046,"OUT035",2004,"3","2","2",NA,"Food",13
"NCV53",8.27,"1",0.018810044,"9",240.488,"OUT035",2004,"3","2","2",NA,"Non Consumable",13
"FDD16",20.5,"1",0.036426823,"6",73.4696,"OUT045",2002,"3","2","2",NA,"Food",15
"FDP24",20.6,"1",0.082988383,"1",120.0756,"OUT035",2004,"3","2","2",NA,"Food",13
"FDQ25",8.63,"2",0.028334038,"4",172.9422,"OUT045",2002,"3","2","2",NA,"Food",15
"FDM38",5.885,"2",0.092753767,"4",52.9982,"OUT035",2004,"3","2","2",NA,"Food",13
"NCT18",14.6,"1",0.099432046,"10",179.5976,"OUT010",1998,"1","3","1",NA,"Non Consumable",19
"FDM34",19,"1",0.067552435,"14",132.5626,"OUT049",1999,"2","1","2",NA,"Food",18
"DRH37",17.6,"1",0.06965725,"15",166.4526,"OUT010",1998,"1","3","1",NA,"Drinks",19
"NCE07",8.18,"1",0.013119104,"10",143.4154,"OUT013",1987,"1","3","2",NA,"Non Consumable",30
"FDG12",6.635,"2",0.006320842,"1",118.9098,"OUT013",1987,"1","3","2",NA,"Food",30
"FDB59",18.25,"1",0.025573744,"14",198.4084,"OUT010",1998,"1","3","1",NA,"Food",19
"FDS10",19.2,"1",0.0642573974698545,"14",179.1318,"OUT018",2009,"2","3","3",NA,"Food",8
"FDN21",18.6,"1",0.108134654131881,"14",161.5236,"OUT010",1998,"1","3","1",NA,"Food",19
"FDM02",12.5,"2",0.073884594,"4",88.4198,"OUT045",2002,"3","2","2",NA,"Food",15
"FDO44",12.6,"1",0.087589175,"7",112.3228,"OUT049",1999,"2","1","2",NA,"Food",18
"NCN17",11,"1",0.055249787,"9",102.3358,"OUT017",2007,"3","2","2",NA,"Non Consumable",10
"FDH16",10.5,"1",0.052769434,"6",91.883,"OUT018",2009,"2","3","3",NA,"Food",8
"FDL44",18.25,"1",0.012275118,"7",160.3894,"OUT046",1997,"3","1","2",NA,"Food",20
"FDY47",8.6,"2",0.054792647,"2",128.231,"OUT017",2007,"3","2","2",NA,"Food",10
"DRI39",13.8,"1",0.097062093,"5",54.993,"OUT046",1997,"3","1","2",NA,"Drinks",20
"NCX54",9.195,"1",0.048255647,"10",104.3622,"OUT018",2009,"2","3","3",NA,"Non Consumable",8
"FDE59",12.15,"1",0.062287818,"16",36.2532,"OUT046",1997,"3","1","2",NA,"Food",20
"FDO46",9.6,"2",0.014241321,"14",188.6872,"OUT045",2002,"3","2","2",NA,"Food",15
"DRE13",6.28,"1",0.027705102,"15",88.0198,"OUT046",1997,"3","1","2",NA,"Drinks",20
"FDW14",8.3,"2",0.038179738,"5",88.7198,"OUT013",1987,"1","3","2",NA,"Food",30
"FDF35",15,"1",0.153989327,"16",107.7938,"OUT046",1997,"3","1","2",NA,"Food",20
"FDO50",16.25,"1",0.136863372,"4",90.3804,"OUT019",1985,"3","1","1",NA,"Food",32
"DRF49",7.27,"1",0.071479984,"15",114.9518,"OUT017",2007,"3","2","2",NA,"Drinks",10
"FDT60",12,"1",0.075665767,"1",125.8388,"OUT049",1999,"2","1","2",NA,"Food",18
"FDP38",10.1,"1",0.032167198,"4",48.7008,"OUT045",2002,"3","2","2",NA,"Food",15
"FDA31",7.1,"1",0.10947895,"7",172.608,"OUT027",1985,"2","3","4",NA,"Food",32
"FDY52",6.365,"1",0.012299525,"6",62.5536,"OUT010",1998,"1","3","1",NA,"Food",19
"FDD03",13.3,"1",0.079419801,"5",231.93,"OUT027",1985,"2","3","4",NA,"Food",32
"FDN52",9.395,"2",0.132105843,"6",85.3198,"OUT018",2009,"2","3","3",NA,"Food",8
"FDU20",19.35,"2",0.035915541,"7",119.6098,"OUT010",1998,"1","3","1",NA,"Food",19
"FDD22",10,"1",0.099630851,"14",110.0544,"OUT035",2004,"3","2","2",NA,"Food",13
"NCB55",15.7,"1",0.281300211,"10",58.4562,"OUT019",1985,"3","1","1",NA,"Non Consumable",32
"FDN27",20.85,"1",0.03964273,"11",118.9808,"OUT045",2002,"3","2","2",NA,"Food",15
"FDD16",20.5,"1",0.036322846,"6",76.5696,"OUT013",1987,"1","3","2",NA,"Food",30
"FDW48",18,"1",0.008540823,"1",78.9618,"OUT046",1997,"3","1","2",NA,"Food",20
"DRN35",8.01,"1",0.070390053,"8",35.0532,"OUT045",2002,"3","2","2",NA,"Drinks",15
"FDX25",16.7,"1",0.102214447,"4",180.7292,"OUT049",1999,"2","1","2",NA,"Food",18
"DRD49",9.895,"1",0.168091997,"15",236.4564,"OUT049",1999,"2","1","2",NA,"Drinks",18
"FDE21",12.8,"1",0.040173186,"7",114.2492,"OUT019",1985,"3","1","1",NA,"Food",32
"FDN44",13.15,"1",0.022791301,"7",158.692,"OUT035",2004,"3","2","2",NA,"Food",13
