"Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Category","Outler_Age"
17,"1",0.120060274,"6",246.5434,"3","2","2",4470.1812,"Food",10
11.65,"2",0.010909704,"11",110.8544,"1","3","2",1677.816,"Food",30
20.25,"1",0.059055045,"10",247.346,"3","2","2",1970.768,"Non Consumable",15
10,"1",0.149223055,"9",145.8102,"1","3","1",874.8612,"Non Consumable",19
10.5,"2",0.084404264,"5",49.5376,"3","1","1",143.8128,"Food",32
11.1,"2",0.054079556,"7",165.9526,"3","2","2",2631.2416,"Food",10
11.8,"2",0.057655493,"11",152.6366,"2","3","3",1662.5026,"Food",8
9.695,"2",0.030413777,"14",221.3114,"2","3","3",2217.114,"Food",8
13.65,"1",0.049496899,"7",151.505,"3","2","2",2846.295,"Food",10
17.75,"2",0.029653914,"7",140.5838,"3","1","2",2669.1922,"Food",20
11.3,"1",0.047912071,"10",179.866,"2","3","3",1258.362,"Non Consumable",8
19.7,"1",0.066611321,"14",178.237,"2","3","4",3705.177,"Food",32
19.35,"1",0.016611475,"6",122.0098,"3","1","2",2651.2156,"Food",20
6.905,"2",0.03822479,"5",99.8726,"3","2","2",587.2356,"Food",15
13.5,"2",0.129016487,"16",98.4068,"2","1","2",1846.9292,"Food",18
16.85,"2",0.080141165,"14",111.4544,"3","2","2",2013.3792,"Food",10
20.6,"2",0.0480335,"7",188.2556,"3","2","2",3755.112,"Food",15
6.175,"2",0.179355893,"11",94.1752,"2","1","2",575.2512,"Food",18
18.5,"2",0.062510529,"6",146.8418,"2","3","3",2059.9852,"Food",8
13.35,"1",0.038519399,"14",236.8564,"3","2","2",5005.4844,"Food",13
9.195,"1",0.047827139,"10",105.3622,"2","3","4",3387.5904,"Non Consumable",32
8.115,"2",0.032208865,"4",154.9972,"2","1","2",3739.1328,"Food",18
15.85,"1",0.078874948,"4",37.4506,"2","3","3",303.6048,"Food",8
7.05,"2",0.097275777,"2",223.9088,"3","1","1",223.7088,"Food",32
16.35,"1",0.020664178,"7",50.8324,"3","2","2",1298.31,"Food",10
21.35,"1",0.078060605,"7",96.0094,"2","3","3",380.8376,"Food",8
12.15,"1",0.131714183,"6",245.846,"2","3","3",4434.228,"Food",8
16.6,"1",0.135944247,"8",172.0422,"2","1","2",2586.633,"Drinks",18
11.6,"2",0.077478931,"6",170.3106,"2","3","3",4277.765,"Food",8
20.6,"2",0.046114018,"14",178.2344,"3","2","2",1070.6064,"Food",15
6.615,"2",0.161030847,"4",251.2408,"3","1","1",1001.3632,"Food",32
20.1,"2",0.054455495,"6",149.5366,"3","1","2",2871.5954,"Food",20
13.65,"2",0.0642573974698545,"5",186.024,"2","3","3",4287.752,"Food",8
13.3,"1",0.080257683,"5",232.63,"3","2","2",1864.24,"Food",10
15.1,"1",0.059037538,"10",237.7248,"2","3","4",2607.2728,"Non Consumable",32
14.15,"1",0.094916347,"15",172.3106,"2","3","4",4277.765,"Drinks",32
16.35,"1",0.034393057,"7",50.8324,"1","3","1",155.7972,"Food",19
5.32,"1",0.093261677,"9",100.9674,"2","3","3",1222.4088,"Non Consumable",8
15,"2",0.16143544,"4",185.1266,"3","1","2",2766.399,"Food",20
8.27,"2",0.089479661,"14",148.6708,"1","3","2",2106.5912,"Food",30
9.21,"1",0.008722342,"7",123.5414,"2","3","4",4508.1318,"Food",32
13.1,"1",0.020988798,"5",117.7782,"3","2","2",1191.782,"Food",10
12.5,"1",0.081260969,"11",221.7798,"2","1","2",3085.3172,"Food",18
19.1,"1",0.045308131,"5",42.5138,"3","1","2",649.8208,"Drinks",20
11.3,"1",0.06705851,"10",194.0478,"3","2","2",3293.7126,"Non Consumable",10
13.65,"1",0.035930784,"14",184.4924,"1","3","2",9069.5276,"Food",30
17.6,"1",0.018813776,"9",235.259,"2","3","4",5672.616,"Non Consumable",32
11.15,"1",0.032099989,"9",164.1526,"2","3","4",2960.1468,"Non Consumable",32
18.85,"2",0.06823032,"5",121.044,"2","3","3",1557.972,"Food",8
5.59,"2",0.056592115,"14",65.0168,"3","2","2",447.4176,"Food",13
18.6,"1",0.012643035,"10",119.8414,"1","3","2",365.5242,"Non Consumable",30
9.31,"1",0.063529046,"6",63.751,"1","3","1",126.502,"Food",19
6.17,"1",0.010630949,"11",65.9826,"3","1","2",1162.4868,"Food",20
5.175,"2",0.029490377,"14",107.6622,"3","2","2",2858.2794,"Food",13
20.2,"1",0.129983688,"10",93.0462,"3","1","1",185.0924,"Non Consumable",32
19.2,"2",0.094300933,"6",187.5214,"2","3","3",1695.7926,"Food",8
12.85,"2",0.152001201,"7",252.3382,"1","3","2",6056.1168,"Food",30
16.25,"1",0.039113587,"10",116.0176,"1","3","2",1488.7288,"Non Consumable",30
6.13,"1",0.02848169,"10",110.4912,"3","2","2",1310.2944,"Non Consumable",10
12.3,"1",0.05271592,"10",189.653,"2","3","3",569.259,"Non Consumable",8
12,"1",0.182493512,"9",258.8278,"3","1","1",1041.3112,"Non Consumable",32
10.1,"1",0.050562853,"9",153.3656,"1","3","1",463.3968,"Non Consumable",19
11.15,"1",0.07366703,"12",66.2142,"2","3","3",131.8284,"Non Consumable",8
19.35,"1",0.03322326,"11",172.0738,"2","3","3",3301.7022,"Food",8
17.25,"1",0.037396492,"15",165.6526,"3","2","2",1808.9786,"Drinks",10
19.85,"1",0.054015429,"13",196.3768,"3","2","2",4138.6128,"Food",13
9.5,"2",0.02210346,"11",194.7452,"3","2","2",1370.2164,"Food",15
9.395,"1",0.099274694,"14",104.528,"2","1","2",852.224,"Food",18
4.59,"1",0.070721656,"15",113.286,"1","3","2",1471.418,"Drinks",30
5.98,"1",0.043554614,"7",148.2418,"3","2","2",2354.2688,"Food",13
6.46,"2",0.04923932,"7",144.4102,"2","1","2",4374.306,"Food",18
7.02,"1",0.08114883,"7",146.8734,"3","2","2",3563.3616,"Food",13
8.52,"1",0.027054244,"15",151.5682,"3","2","2",3506.7686,"Drinks",13
12.6,"2",0.036773101,"7",250.3092,"1","3","1",249.0092,"Food",19
5.94,"2",0.049163321,"2",186.4556,"1","3","1",563.2668,"Food",19
16.25,"1",0.078168739,"4",91.3804,"3","1","2",1653.8472,"Food",20
10.695,"1",0.05337973,"6",56.7904,"2","1","2",1113.2176,"Food",18
5.88,"2",0.030418998,"6",103.099,"3","2","2",1341.587,"Food",10
9.3,"1",0.111673587,"2",65.7826,"2","3","3",968.739,"Food",8
19.5,"2",0.027341529,"4",158.292,"3","2","2",3994.8,"Food",13
5.82,"2",0.077634044,"7",256.433,"2","3","3",3844.995,"Food",8
8.68,"1",0.008835694,"6",96.5384,"3","1","2",1182.4608,"Food",20
15.7,"1",0.055990291,"9",153.2024,"3","1","2",3795.06,"Non Consumable",20
9.1,"2",0.00799548,"6",78.5618,"2","3","4",2255.7304,"Food",32
12.8,"1",0.076369874,"7",97.241,"2","3","3",1448.115,"Food",8
15.1,"1",0.095351065,"1",158.6604,"3","2","2",2535.3664,"Food",15
7.31,"1",0.026783871,"14",108.157,"3","2","2",1098.57,"Food",13
18.25,"1",0.01520491,"14",197.2084,"2","3","4",4166.5764,"Food",32
12.35,"1",0.099757833,"7",113.9518,"3","1","2",910.8144,"Food",20
16.6,"1",0.064299088571134,"4",117.3124,"1","3","2",2014.7108,"Food",30
14.35,"2",0.090896452,"6",231.2984,"3","2","2",6024.1584,"Food",13
7.075,"1",0.022602061,"6",98.1068,"2","1","2",1458.102,"Food",18
18.25,"1",0.044250304,"8",174.708,"3","1","2",2423.512,"Drinks",20
13.1,"1",0.075885921,"5",165.1158,"2","3","3",1504.0422,"Food",8
7.68,"1",0.153177941,"9",85.2224,"2","3","3",1278.336,"Non Consumable",8
19.7,"2",0.0648003527697595,"1",197.911,"3","2","2",1767.699,"Food",15
8.52,"1",0.027114238,"15",151.9682,"3","2","2",1677.1502,"Drinks",15
17.75,"2",0.049634572,"7",140.2838,"1","3","1",280.9676,"Food",19
16.85,"2",0.0643032613957621,"14",112.2544,"2","3","4",3914.904,"Food",32
5.785,"2",0.040587146,"14",180.366,"3","2","2",1258.362,"Food",10
5.945,"1",0.093008616,"10",127.8652,"3","2","2",2195.8084,"Non Consumable",13
18.25,"2",0.17179432,"5",154.663,"3","2","2",2659.871,"Food",10
8.68,"1",0.008828341,"6",99.9384,"1","3","2",689.7688,"Food",30
11.65,"1",0.033858187,"13",113.386,"3","1","2",2603.278,"Food",20
19.25,"2",0.034841089,"4",141.1496,"2","3","3",282.2992,"Food",8
16.2,"1",0.08425957,"10",192.3162,"1","3","1",769.6648,"Non Consumable",19
13,"2",0.083444376,"4",195.8426,"1","3","2",4152.5946,"Food",30
17.75,"1",0.030497325,"5",256.9672,"3","2","2",1534.0032,"Food",15
12.15,"1",0.131179812,"6",245.246,"3","1","2",3202.498,"Food",20
6.32,"1",0.012737719,"11",38.5822,"2","1","2",353.5398,"Food",18
17.25,"2",0.159165324,"7",63.4194,"3","2","2",1547.985,"Food",13
7.72,"1",0.122015744,"7",121.744,"2","3","3",2277.036,"Food",8
18.85,"2",0.068091318,"5",120.644,"3","2","2",3475.476,"Food",15
19.7,"1",0.067314073,"14",175.137,"3","2","2",2822.992,"Food",10
14.5,"2",0.041249072,"4",40.5454,"3","1","2",1216.4166,"Food",20
17.7,"1",0.174340475,"7",116.6834,"3","2","2",3570.6854,"Food",13
15.7,"2",0.11454343,"4",113.7202,"3","2","2",3263.0858,"Food",13
9.695,"1",0.029693277,"14",159.792,"2","3","3",2716.464,"Food",8
11.8,"2",0.107057186,"5",224.1772,"3","1","2",3558.0352,"Food",20
5.985,"1",0.009921107,"1",183.6924,"3","1","1",555.2772,"Food",32
7.935,"1",0.031583053,"10",260.991,"2","3","4",7100.757,"Non Consumable",32
15.2,"1",0.097043739,"9",116.8492,"3","2","2",2664.5316,"Non Consumable",13
8.77,"2",0.046762633,"7",170.8422,"3","2","2",1724.422,"Food",13
19.7,"1",0.064909488,"4",88.5198,"3","2","2",1308.297,"Food",13
10.5,"1",0.011305479,"10",235.5248,"2","1","2",4740.496,"Non Consumable",18
15.1,"2",0.108134654131881,"7",146.2786,"1","3","1",433.4358,"Food",19
5.405,"2",0.053576661,"4",200.5742,"1","3","2",2388.8904,"Food",30
20.35,"2",0.150947728,"11",81.0276,"1","3","2",1868.2348,"Food",30
9.27,"1",0.10818157,"5",149.605,"3","1","1",449.415,"Food",32
5.785,"2",0.038749536,"7",262.0252,"3","2","2",4459.5284,"Food",13
11.8,"1",0.113790879,"15",185.3924,"2","3","3",370.1848,"Drinks",8
13.65,"1",0.065313024,"6",47.1402,"2","3","4",1516.0266,"Food",32
12.5,"1",0.0646622415558602,"16",127.102,"3","2","2",253.004,"Food",10
6.11,"2",0.152813518,"15",45.6086,"3","2","2",1025.9978,"Drinks",10
7.105,"1",0.044771473,"10",58.2562,"1","3","2",592.562,"Non Consumable",30
8.5,"1",0.098083231,"4",50.3324,"3","2","2",675.1212,"Food",15
16.7,"2",0.06121901,"1",100.0384,"3","2","2",1970.768,"Food",10
17.1,"2",0.047073322,"4",138.6838,"3","2","2",2950.1598,"Food",10
8.325,"1",0.029953314,"7",39.5138,"3","2","2",568.5932,"Food",10
15.85,"1",0.064299088571134,"14",55.1956,"1","3","2",1255.6988,"Food",30
20.5,"1",0.040520754,"12",153.934,"3","1","1",153.134,"Non Consumable",32
18.75,"1",0.052554508,"14",190.3504,"2","3","4",1917.504,"Food",32
12.15,"1",0.018514652,"6",252.7698,"3","2","2",5834.4054,"Food",10
15.85,"1",0.07871426,"4",37.2506,"3","2","2",493.3578,"Food",15
17.1,"1",0.054197299,"2",83.5566,"3","2","2",1860.2452,"Food",13
15.5,"1",0.103442268,"14",144.847,"3","1","2",2433.499,"Food",20
14.15,"1",0.095360186,"15",172.3106,"3","2","2",3251.1014,"Drinks",13
6.65,"1",0.053031857,"4",149.1734,"2","3","4",4454.202,"Food",32
6.865,"1",0.013990601,"15",127.6652,"3","2","2",2841.6344,"Drinks",13
16.5,"2",0.066237024,"3",183.1292,"3","2","2",6385.022,"Food",13
14.5,"1",0.089761211,"9",159.4604,"3","2","2",2376.906,"Non Consumable",13
19.35,"2",0.01863822,"14",110.2544,"2","3","3",1677.816,"Food",8
8.51,"1",0.016176344,"10",192.1478,"2","3","3",1937.478,"Non Consumable",8
6.65,"1",0.089196394,"4",147.0734,"1","3","1",296.9468,"Food",19
7.39,"1",0.092782895,"10",252.6066,"3","1","2",2259.0594,"Non Consumable",20
10.895,"1",0.0358031,"7",130.3284,"2","1","2",2504.7396,"Food",18
8.63,"2",0.028271345,"4",170.5422,"3","2","2",2069.3064,"Food",13
7.75,"1",0.043238822,"1",92.5436,"3","1","2",1701.7848,"Food",20
12.15,"1",0.037955309,"11",62.8826,"2","1","2",710.4086,"Food",18
18.25,"1",0.089186083,"6",194.3452,"2","3","3",4502.1396,"Food",8
19.85,"1",0.044566659,"5",88.5856,"2","1","2",703.0848,"Food",18
9.3,"1",0.028638276,"1",195.8136,"2","3","3",2138.5496,"Food",8
19.35,"2",0.057762301,"7",237.3564,"2","3","4",2145.2076,"Food",32
5.98,"1",0.075711199,"8",55.6614,"3","2","2",331.5684,"Drinks",15
9.195,"1",0.027767577,"1",82.1592,"3","1","1",412.796,"Food",32
7.02,"1",0.049865399,"5",82.925,"3","1","2",1165.15,"Drinks",20
7.72,"1",0.052061483,"7",76.7986,"2","1","2",1324.2762,"Food",18
5.925,"2",0.096387053,"5",45.6086,"1","3","2",356.8688,"Food",30
9.695,"2",0.128176489,"1",224.8404,"1","3","2",3600.6464,"Food",30
12.6,"1",0.064110725,"9",122.3414,"3","1","2",243.6828,"Non Consumable",20
15.6,"2",0.035561344,"14",112.1518,"2","1","2",1821.6288,"Food",18
16.7,"2",0.119647957,"7",180.9976,"2","1","2",4165.2448,"Food",18
18,"2",0.238831875,"7",88.2514,"1","3","1",88.5514,"Food",19
12.65,"2",0.075676339,"6",190.4846,"2","3","4",8789.8916,"Food",32
20.85,"1",0.021416681,"7",104.6306,"2","3","3",1149.8366,"Food",8
5.88,"1",0.024766802,"10",151.0392,"2","3","4",3281.0624,"Non Consumable",32
18.7,"2",0.070691729,"6",230.201,"3","1","2",5742.525,"Food",20
8.42,"2",0.030693309,"4",228.0352,"2","3","4",10306.584,"Food",32
18.85,"1",0.055671582,"1",133.3284,"3","2","2",263.6568,"Food",10
11.65,"1",0.040507228,"7",186.924,"3","2","2",2237.088,"Food",13
16.5,"1",0.035626319,"9",93.112,"1","3","2",932.12,"Non Consumable",30
15.6,"1",0.143688905,"3",128.1994,"2","3","3",2184.4898,"Food",8
12.3,"2",0.106542886,"7",173.2396,"3","2","2",3139.9128,"Food",15
13.6,"2",0.208662546,"5",231.83,"3","1","1",466.06,"Food",32
10.65,"1",0.024107056,"7",56.6272,"3","2","2",447.4176,"Food",10
16.2,"1",0.104058452,"4",102.499,"3","2","2",2063.98,"Food",10
10.5,"2",0.048403392,"5",48.2376,"2","3","3",527.3136,"Food",8
16.85,"2",0.026391403,"4",92.812,"2","3","4",2609.936,"Food",32
7.55,"2",0.031007381,"7",123.4072,"3","2","2",2082.6224,"Food",15
7,"1",0.150672399,"4",104.728,"2","3","4",2450.144,"Food",32
13.35,"2",0.149598628,"14",179.466,"2","1","2",3775.086,"Food",18
16,"1",0.077290355,"7",44.5086,"3","2","2",713.7376,"Food",10
11.35,"2",0.078758649,"14",103.0016,"3","1","1",202.4032,"Food",32
16.85,"1",0.036359891,"14",90.7488,"1","3","2",2263.72,"Food",30
8.185,"1",0.046747071,"7",49.9692,"3","2","2",837.5764,"Food",10
19.7,"1",0.0635953402378303,"8",125.9362,"2","1","2",1635.8706,"Drinks",18
10.8,"1",0.041865848,"9",189.7214,"3","1","2",5841.0634,"Non Consumable",20
12.6,"2",0.031713126,"1",172.5764,"3","2","2",1030.6584,"Food",10
16.7,"1",0.07044068,"5",216.885,"2","3","3",6275.165,"Food",8
13.1,"1",0.006087409,"6",185.0898,"2","3","3",1870.898,"Food",8
14.85,"2",0.035456465,"7",162.2578,"3","2","2",3690.5294,"Food",10
7.02,"1",0.142107998,"7",150.3734,"3","1","1",296.9468,"Food",32
13,"2",0.030064132,"4",58.022,"1","3","2",898.83,"Food",30
12.1,"1",0.029781363,"15",146.9444,"3","1","2",1596.5884,"Drinks",20
11.3,"1",0.056387854,"1",245.4118,"1","3","2",6669.3186,"Food",30
10,"1",0.038653608,"7",245.4144,"1","3","2",7105.4176,"Food",30
20.6,"1",0.083172413,"1",121.0756,"3","2","2",1696.4584,"Food",15
11.5,"2",0.020565921,"5",86.054,"3","2","2",1384.864,"Food",13
11.8,"1",0.008609602,"9",114.8492,"3","2","2",1390.1904,"Non Consumable",10
8.895,"1",0.121180705,"3",177.037,"1","3","1",176.437,"Food",19
9.3,"1",0.174703862,"14",104.0964,"3","2","2",1788.3388,"Food",15
16.2,"2",0.127800388,"6",177.037,"2","3","4",4587.362,"Food",32
19.1,"1",0.296713665,"10",171.8422,"1","3","1",1034.6532,"Non Consumable",19
17.85,"1",0.018125948,"9",94.9094,"3","2","2",761.6752,"Non Consumable",10
6.445,"1",0.029859711,"1",94.1436,"3","2","2",1418.154,"Food",10
12.65,"1",0.116203156,"11",53.5324,"1","3","1",415.4592,"Food",19
13.15,"1",0.09264951,"10",157.8604,"3","2","2",3803.0496,"Non Consumable",13
15,"1",0.081197035,"2",121.7414,"3","1","1",365.5242,"Food",32
15,"1",0.049070183,"15",61.9168,"3","2","2",767.0016,"Drinks",13
11.65,"1",0.131394793,"1",151.9024,"1","3","2",1669.8264,"Food",30
20.1,"2",0.108134654131881,"6",152.2366,"1","3","1",151.1366,"Food",19
17.35,"1",0.0642464577651515,"1",102.9016,"3","1","2",1922.8304,"Food",20
18.1,"1",0.022526293,"7",95.0094,"3","2","2",1713.7692,"Food",10
8.5,"1",0.163838951,"4",51.3324,"1","3","1",311.5944,"Food",19
14.1,"1",0.11349714,"1",56.1956,"3","2","2",1364.89,"Food",15
11.8,"2",0.094185483,"14",126.2704,"3","2","2",2002.7264,"Food",10
6.035,"1",0.14113846,"14",155.0998,"1","3","2",3691.1952,"Food",30
7.07,"1",0.164006137,"14",113.2834,"3","1","1",575.917,"Food",32
12.5,"1",0.17314115,"10",168.4448,"1","3","1",170.4448,"Non Consumable",19
20.85,"1",0.039555016,"11",116.8808,"3","2","2",820.2656,"Food",13
14,"2",0.037580877,"6",162.6526,"2","1","2",4275.7676,"Food",18
17.25,"1",0.035064318,"5",92.412,"3","1","2",1304.968,"Drinks",20
11.5,"1",0.017678008,"9",129.2626,"3","2","2",1705.1138,"Non Consumable",15
6.675,"1",0.041986639,"14",93.2462,"2","1","2",1480.7392,"Food",18
5.8,"1",0.130955811,"5",90.3172,"3","1","2",1338.258,"Food",20
8.895,"1",0.026492726,"6",208.4954,"3","2","2",6251.862,"Food",10
7.67,"1",0.185130961,"10",32.9216,"2","1","2",588.5672,"Non Consumable",18
10.895,"1",0.026934673,"6",106.128,"3","2","2",319.584,"Food",15
8.21,"1",0.0648003527697595,"8",148.2392,"3","2","2",1491.392,"Drinks",15
8.575,"1",0.023866079,"15",107.128,"1","3","2",958.752,"Drinks",30
7.75,"1",0.043414959,"1",93.1436,"2","3","3",1418.154,"Food",8
15.7,"1",0.030554947,"8",41.877,"2","3","4",1125.202,"Drinks",32
16.1,"1",0.023463124,"15",190.6846,"2","3","4",9554.23,"Drinks",32
12.35,"2",0.033951827,"11",197.2426,"3","2","2",2966.139,"Food",10
17.7,"1",0.174228338,"7",117.1834,"1","3","2",691.1004,"Food",30
8.52,"1",0.027169589,"15",151.0682,"2","3","3",1829.6184,"Drinks",8
18.2,"1",0.1630653,"9",43.3086,"3","2","2",758.3462,"Non Consumable",13
16.2,"1",0.058444176,"15",73.0696,"3","1","1",223.7088,"Drinks",32
16,"1",0.057049301,"5",225.9404,"3","2","2",1350.2424,"Food",13
8.63,"2",0.032960823,"14",115.0518,"2","1","2",1366.2216,"Food",18
10.8,"2",0.0646622415558602,"1",40.7138,"3","2","2",406.138,"Food",10
18.75,"1",0.053025371,"14",192.5504,"2","3","3",2109.2544,"Food",8
5.78,"1",0.096306016,"2",161.9552,"1","3","2",2111.9176,"Food",30
13.8,"2",0.014762987,"4",90.7172,"3","2","2",1338.258,"Food",15
17.75,"2",0.067446626,"1",184.724,"1","3","2",1677.816,"Food",30
11.5,"2",0.042173667,"6",194.682,"2","3","3",2316.984,"Food",8
11.8,"1",0.008578539,"9",117.6492,"3","2","2",1158.492,"Non Consumable",15
15.1,"1",0.056155909,"10",140.5496,"3","2","2",2681.8424,"Non Consumable",10
17.7,"1",0.305305397,"7",116.6834,"3","1","1",460.7336,"Food",32
8.85,"2",0.112571187,"15",122.0388,"1","3","2",1609.9044,"Drinks",30
12.6,"1",0.083221904,"10",174.5054,"3","2","2",2626.581,"Non Consumable",10
13.8,"2",0.064195136,"7",75.8012,"3","2","2",1138.518,"Food",13
6.115,"2",0.007055292,"15",188.653,"2","1","2",3605.307,"Drinks",18
17.25,"1",0.070703828,"5",170.3764,"1","3","1",343.5528,"Drinks",19
15.5,"1",0.102941345,"14",142.047,"2","3","4",2719.793,"Food",32
6.26,"2",0.009887927,"11",150.7366,"3","2","2",2418.1856,"Food",15
13.5,"1",0.101231721,"1",86.254,"1","3","1",173.108,"Food",19
19.6,"1",0.069112952,"10",90.1514,"1","3","1",442.757,"Non Consumable",19
17,"2",0.138846289,"4",263.7884,"2","3","4",1324.942,"Food",32
11.5,"1",0.171050595,"14",126.3704,"3","2","2",3880.2824,"Food",13
14.65,"1",0.0635953402378303,"8",54.9614,"2","1","2",552.614,"Drinks",18
8.89,"1",0.005496816,"6",102.8016,"2","3","3",1012.016,"Food",8
8.02,"1",0.033259081,"10",154.2972,"1","3","1",1090.5804,"Non Consumable",19
18.7,"2",0.092095924,"11",183.3292,"3","2","2",2006.7212,"Food",10
7.405,"1",0.015295536,"4",89.7146,"2","1","2",547.2876,"Food",18
5.98,"1",0.043526599,"7",148.4418,"1","3","2",2354.2688,"Food",30
14.3,"2",0.049435598,"11",209.7586,"2","3","4",5487.5236,"Food",32
18.6,"1",0.027610698,"14",149.5366,"3","1","1",604.5464,"Food",32
15.2,"1",0.012141036,"9",48.7034,"3","2","2",680.4476,"Non Consumable",15
12.1,"1",0.029949818,"15",146.3444,"3","2","2",3773.7544,"Drinks",10
11.35,"1",0.053939315,"14",52.1008,"3","1","1",50.6008,"Food",32
9.285,"2",0.0642464577651515,"14",161.5578,"3","1","2",4653.2762,"Food",20
11.5,"2",0.073541072,"6",192.282,"3","1","1",386.164,"Food",32
8.155,"1",0.199935881,"11",188.453,"1","3","1",379.506,"Food",19
9.3,"1",0.043033346,"7",89.4172,"2","1","2",1159.8236,"Food",18
13.85,"1",0.034570357,"8",117.4492,"3","1","2",3243.7776,"Drinks",20
16.7,"2",0.054739692,"16",65.7168,"3","2","2",1086.5856,"Food",15
11.15,"2",0.105471384,"1",105.8648,"2","1","2",1973.4312,"Food",18
16.7,"2",0.042610897,"5",117.2782,"3","2","2",715.0692,"Food",13
17,"1",0.126758324,"10",124.5362,"2","3","3",1132.5258,"Non Consumable",8
7.365,"1",0.042524835,"7",228.372,"1","3","2",4527.44,"Food",30
16.5,"1",0.073813788,"4",207.2638,"3","2","2",5383.6588,"Food",13
13.8,"1",0.097251621,"5",245.7802,"1","3","1",245.6802,"Drinks",19
17.6,"1",0.014008751,"5",171.3422,"3","1","1",862.211,"Food",32
18.7,"1",0.02442574,"15",52.9324,"1","3","1",51.9324,"Drinks",19
7.905,"1",0.010012319,"14",250.4408,"3","1","2",3004.0896,"Food",20
13.65,"2",0.184454044,"4",211.4902,"2","1","2",4035.4138,"Food",18
17.6,"1",0.105042025,"14",163.8868,"2","1","2",3111.9492,"Food",18
15.5,"1",0.053589594,"15",44.177,"2","3","3",173.108,"Drinks",8
17.25,"2",0.125734578,"3",41.748,"2","3","3",199.74,"Food",8
6.89,"2",0.136705075,"14",194.882,"3","2","2",4440.886,"Food",15
7.81,"2",0.03412912,"14",165.1158,"2","3","3",1838.2738,"Food",8
20.2,"1",0.100319317,"10",188.6898,"2","3","3",3367.6164,"Non Consumable",8
19.6,"1",0.033737273,"15",56.6614,"2","3","4",607.8754,"Drinks",32
10.3,"2",0.030569229,"7",113.1176,"3","1","2",4695.2216,"Food",20
4.635,"1",0.14086247,"2",126.4994,"3","2","2",1670.4922,"Food",13
6.465,"1",0.208397715,"4",265.2884,"1","3","1",264.9884,"Food",19
6.03,"1",0.039751236,"5",176.9028,"3","1","1",708.4112,"Drinks",32
6.61,"2",0.0648003527697595,"14",186.4898,"3","2","2",2993.4368,"Food",15
19.6,"2",0.127416049,"14",167.4816,"2","3","4",1006.6896,"Food",32
9.1,"1",0.291438755,"1",126.8362,"1","3","1",125.8362,"Food",19
5.15,"2",0.06112617,"11",122.5388,"1","3","2",371.5164,"Food",30
5.59,"2",0.056328717,"14",63.9168,"2","3","4",1597.92,"Food",32
18,"1",0.03901099,"14",147.7418,"3","1","2",4119.9704,"Food",20
10.1,"1",0.093862362,"10",115.9492,"1","3","1",231.6984,"Non Consumable",19
17.5,"1",0.015485016,"7",185.6266,"2","3","4",4979.5182,"Food",32
9.3,"2",0.033276066,"11",153.8314,"2","3","4",3723.1536,"Food",32
8.21,"1",0.010781158,"8",149.9392,"2","1","2",1938.8096,"Drinks",18
7.81,"1",0.067730081,"15",242.6486,"2","3","3",2199.1374,"Drinks",8
12.15,"1",0.018410515,"6",252.1698,"3","1","2",2283.0282,"Food",20
19.35,"2",0.083079826,"7",80.3644,"1","3","1",157.1288,"Food",19
